CID,SMILES,solubility_mean,solubility
1649108,CC(C)C(C(C)C)(C(=O)NN(C1=CC=CC=C1)C(=O)OC)O,37.6,moderate
6148855,CCOC(=O)C(=O)N/N=C/C1=CC=CO1,23.7,moderate
770080,CC(C)C(C(C)C)(C(=O)NNC1=CC=CC=C1)O,37.6,moderate
915403,CCOC1=CC2=C(C=C1)N(C(=N2)C)C,28.5,moderate
359482,CN(C)CC1CCCCC1=O.Cl,28.8,moderate
6883426,CCOC(=O)C(=O)N/N=C/C1=CC=C(C=C1)F,27.2,moderate
3769030,CC1COC(O1)CN2C3=CC=CC=C3C4=CC=CC=C42,12.1,moderate
1802393,C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)O,27,moderate
6862268,CC1=CC(=NC2=NC(=NN12)C(=O)N/N=C/C3=CC(=CC=C3)Cl)C,9.7,low
135619964,C/C(=N/O)/C1=NO[N+](=C1/C(=N\O)/C)[O-],30,moderate
6882926,CC(C)CC(=O)N/N=C/C1=C(N(C(=O)N(C1=O)C)C)N,42.2,moderate
745169,COC1=C(C=C(C(=C1)C(=O)C2=CC=CC=C2)[N+](=O)[O-])OC,43.1,moderate
4254738,C1=CC=C(C=C1)NC(=S)NC(CO)C(C2=CC=C(C=C2)[N+](=O)[O-])O,52.1,moderate
757617,COC1=CC=C(C=C1)NC2=NC3=NON=C3N=C2N4CCCCC4,5.3,low
762927,C1=CC=C2C(=C1)C(=O)N(C=N2)C3=C(C=C(C=C3)Cl)Cl,33.8,moderate
542364,CCOCCOC(=O)NCCCCCCNC(=O)OCCOCC,38.2,moderate
755718,CC12CC(N(C(=O)N1C)C)(N(C(=O)N2C)C)C,36,moderate
2772167,CC1=CC=CN2C1=NC(=C(C2=O)C=O)N3CCC4(CC3)OCCO4,49.4,moderate
16410171,CCO/C(=N/C1=C([N+](=NS1)C)C)/[O-],18.1,moderate
628785,C1=CC=C2C(=C1)C(=O)N(C2=O)C3=CC=C(C=C3)CC4=CC=NC=C4,44.9,moderate
752768,C1CNC(=O)/C(=C/C(=O)C2=CC=C(C=C2)Br)/N1,17.8,moderate
2729790,CC1CC2(CCCCC2)NCC3=C1C=CC(=C3)[N+](=O)[O-],38.7,moderate
6890193,CC1=CC(=NN1)C2=NNC(=S)N2/N=C/C3=CC=CO3,25.1,moderate
1915318,CN1C(=C(C=N1)N=CC2=CC=CC=C2[N+](=O)[O-])C(=O)N,11.8,moderate
2742980,C1C(=NOC1(C(F)(F)F)O)C2=CC3=CC=CC=C3C=C2,42.2,moderate
4267867,CCCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)N(CCCO)C(=O)CC,54.4,moderate
854816,CC1=CC(=NC(=N1)NC2=NC3=CC=CC=C3O2)C,36,moderate
3786626,CC1(CC(=NC2=CC=CC=C2N1)C3=CC=CC=C3)C4=CC=CC=C4,5.8,low
6883782,CC1=C(C(=NN1CC2=C(C=CC(=C2)/C=N/N3C=NC=N3)OC)C)[N+](=O)[O-],15.1,moderate
6890111,COC1=C(C=C(C=C1)/C=N/NC(=O)C2=CN=CC=C2)CSC3=CC=CC=N3,40.6,moderate
3756966,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)N=NC3=C(C=C(C=C3)N)N,3.5,low
871478,C1=CC=C(C=C1)C2=NNC(=C2)C(C(F)F)(F)F,3.1,low
3636761,CC(=O)C1C(=NC2=CC(=CC=C2)Cl)C3=C(C1=O)C(=CC=C3)[N+](=O)[O-],1.6,low
545069,CC1=C(C=NN1C)N2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O,43.7,moderate
9631825,CC1=CC=C(C=C1)/C=N/NC2=NC(=NC(=C2)C)N3CCOCC3,0.4,low
589126,C1=CC=C2C(=C1)C(=CN2)C(=O)C(F)(F)F,20.2,moderate
9660660,CCCCCC1CCC(CC1)C2=CC=C(C=C2)/C(=N/O)/N,0.3,low
7353114,C1=CC=C(C=C1)CN2C(=O)[C@H]3[C@@H](C2=O)NN=C3C(=O)C4=CC=C(C=C4)F,5.4,low
229014,CC1=CC(=NC2=NN=NN12)C,9.6,low
16681802,CC(C(=O)C12CC3CC(C1)CC(C3)C2)OCCN(C)C.Cl,46.8,moderate
948154,CCOC(=O)CNC1=NC(=NC(=N1)Cl)N2CCCCC2,12.3,moderate
1906470,CN(C)CCCNC(=S)NC1=CC=C(C=C1)Br,47.4,moderate
1897860,CN(C)C=C(C=C(C(=O)OC)C(=O)OC)C=C(C(=O)OC)C(=O)OC,53.3,moderate
16681803,CC1CC2(CCCC2)NC3=C(C=CC=C13)C.Cl,0.5,low
2836219,CC1=NC(=C(N1CC2=CC=CC=C2)N3CCOCC3)[N+](=O)[O-],44.7,moderate
3825151,CCCCN1C2C(NC(=S)N2)N(C1=O)C,34.2,moderate
911195,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)C)Cl,23,moderate
9631618,CC1=CC(=NC(=N1)NCC2=CC=CC=C2)N/N=C/C3=CC=CC=C3F,0.1,low
6864342,CC1=CC=CC=C1/C=N/NC(=O)C2=NN3C(=CC(=NC3=N2)C)C,12.7,moderate
787497,CC(C)C(=O)NN1C2=CC=CC=C2CCC3=CC=CC=C31,0.8,low
6882577,C1=CC=C2C(=C1)C=C(O2)C(=O)N/N=C/C3=CC=C(C=C3)[N+](=O)[O-],0.2,low
913117,CC(=O)CC1=CC2=C(C=CC(=C2)[N+](=O)[O-])OC1=O,37.1,moderate
1906171,COC1=CC=C(C=C1)NC(=S)NCCCN2CCOCC2,46.4,moderate
3880392,COC(=O)C1(C(CNC1=O)C2=CC=CC=C2)C(C[N+](=O)[O-])C3=CC=CO3,11.1,moderate
941440,CN1CCN(CC1)C2=C(N=C(O2)CC3=CC=CC4=CC=CC=C43)C#N,43.5,moderate
3753749,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=O)C4C5C=CC(C4C3=O)C6C5C6,48.7,moderate
677885,C1=CC=C(C=C1)CC2=NN=C(O2)C3=CC=C(C=C3)Br,4.2,low
63395,CC1=CC(=C(C=C1)C)N2C(=NC3=CC=CC=C3C2=O)C,39.6,moderate
591904,CC(=O)NC1=CC2=NSN=C2C=C1,29,moderate
608691,CC1=NN(C(=C1N=O)N)C2=CC=CC=C2,30.3,moderate
6858979,COC1=CC(=CC=C1)OCC2=C(C=CC(=C2)/C=N/N3C=NC=N3)OC,0.3,low
6863675,CC1=CC(=NC2=NC(=NN12)C(=O)N/N=C/C3=CC=CO3)C,33.3,moderate
4401304,CC1=CC(=[N+](N1)C2=CC(=C(C=C2)OC3=CC=CC=C3)S(=O)(=O)[O-])C,51.7,moderate
585962,CCCCCC1=NNC2=C1CCCC2,9.2,low
5915176,C1=CC=C(C=C1)/C=N\NC2=NON=C2N,18.6,moderate
74333,C1=CC=C(C=C1)N2C(=O)C=CC(=O)N2,14.1,moderate
3761737,CCOC(=O)C1=CC=CC=C1N2C(=NN=N2)C,17.6,moderate
1983292,CC1=CC=CC=C1NC(=O)CN2C(=O)C3=C(N=N2)SC4=C3CC(OC4)(C)C,8.2,low
7723434,CC1=CC(=C(C=C1)N2C(=O)[C@H]3[C@@H](C2=O)ON=C3C4=CN=CC=C4)C,48.2,moderate
9698850,COC1=C(C=C(C=C1)/C=N/NC(=O)C2=CC=NN2)CN3CCOCC3,31.4,moderate
3699732,CCC1=CC=C(C=C1)N2C(=O)CC(C2=O)N3CCN(CC3)C4=CC=CC=N4,54.7,moderate
6882087,COC1=C(C=C(C=C1)/C=N/N2CCOCC2)CN3C=C(C=N3)[N+](=O)[O-],51.8,moderate
9616622,CC(C)/C=N/NC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C,35.5,moderate
6879261,COC1=C(C=C(C=C1)/C=N/NC(=O)C2=CN=CC=C2)CN3CCOCC3,53.2,moderate
2830487,C=CCC1CCCCC12NC(=O)N(N2)C3=CC=CC=C3,28.8,moderate
3705596,C1CCC2=C(C1)C(=C(C(=N2)Cl)C#N)C#N,32.6,moderate
2723860,C1CNCC=C1C2=CC=CC=C2.Cl,24.9,moderate
914675,C1CCC(=NNC2=NON=C2N)CC1,21.3,moderate
16681826,CCC(C)[C@@H](C(=O)OC)NC(=O)NCCC1=CCCCC1,44.5,moderate
9616934,CC/C(=N\NC(=O)NC1=NON=C1N)/C2=CC(=C(C=C2)OC)OC,10.4,moderate
578703,CC1=CC(=C(C=C1)NC=NC2=C(C=C(C=C2)C)C)C,35.2,moderate
16681828,CCOC1=C(C=C(C=C1)CSC(=N)N)Cl.Cl,42.2,moderate
3293172,CC(C(=O)C1=CC=CC=C1)OC(=O)CN2C(=O)C3C4C=CC(C3C2=O)C5C4C5,56.9,moderate
1964932,CCN(C1=CC=CC=C1)C2=NC3=NON=C3N=C2NCCO,45,moderate
19708,C1=CC=C(C=C1)NP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,0.7,low
627189,CCC1=CC=C(C=C1)C2=CN3C(=N2)N=CC(=N3)C4=CC=CC=C4,2.7,low
67560,C1=CC=C2C(=C1)NC(=N2)C(F)(F)F,27.9,moderate
745717,C1=CC=C(C=C1)C2=NC(=NC3=C2C=C(C=C3)Cl)NN,8.1,low
5405405,CC1=CC=C(C=C1)NC(=O)/C(=C\C2=CC=CC=C2)/NC(=O)C3=CC=CO3,4.7,low
5174948,CC(C)(C)C1=NN(C(=C1[N+](=O)[O-])C(=O)NC2=CC=C(C=C2)OC)C,2,low
3077985,CN(C)C(=O)C1CC(=O)OC12CCCCC2,28.2,moderate
1591814,COC1=CC=CC=C1NC(=O)/C(=C/C2=CC=CS2)/NC(=O)C3=CC=CO3,55.3,moderate
921388,CN(CCO)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,36.2,moderate
6070880,CCC1C(/C(=N\NC(=O)N)/CC(S1)C)C,18.1,moderate
625601,CCOC(=O)C1(N=C(OC(=N1)N(C)C)C2=CC=CC=C2F)C(F)(F)F,42.2,moderate
5934618,CC1=CC=C(C=C1)/C=C/C(=O)C2=C(C(=C(N2)C)C(=O)OC)C,1.7,low
3694715,C1CC(CN(C1)C(=O)C2=CC=CC=C2F)C(=O)N3CCC4=CC=CC=C4C3,51.3,moderate
1911970,C#CCOC1=CC=CC=C1C(=O)N,25.3,moderate
1930669,CCN1C(=C(SC1=S)C(=O)OCC)NC(=O)C2=CC=CC=C2C,3.4,low
1865440,CCOC(=O)C1=C(N(C(=S)S1)C)NC(=O)C2=CC=C(C=C2)OC,9.1,low
3801673,CNC(=O)N(C)C1=CC=C(C=C1)C(C(=O)OC)(C(F)(F)F)O,46.7,moderate
3756373,CC1(C2C(C2(Cl)Cl)(C3=CC=CC=C3N1C=O)C)C,38.3,moderate
746043,CN(C)C1=C2C(=CC=C3C2=C(COC3=O)C=C1)N(C)C,36.6,moderate
135688244,CN1CCC2=C(C1)SC(=C2C(=O)N)/N=C/C3=CNC4=CC=CC=C43,10.2,moderate
3816115,CCOC(=O)C(C(F)(F)F)(NCCOC)NC(=O)C,42.9,moderate
4351752,CC1CN=C(S1)N(C(C)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3,27,moderate
909764,CC(=O)C(=CC1=CC=C(C=C1)NC(=O)C)C(=O)C,36.8,moderate
980050,CN(C)C(=O)CSC1=NC2=C(S1)C=C(C=C2)N3C(=O)C4=CC=CC=C4C3=O,3.1,low
4439772,CCC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=NOC(=C1)C,14.6,moderate
9620331,C1=C(OC(=C1)Br)/C=N/N=C(/C2=NON=C2N)\N,12.3,moderate
3717675,C1CC2=C(C(=NCCO)C1)NC3=C2C=C(C=C3)Cl,12.3,moderate
3847246,CC1=C(N=C2N1CC3=CC=CC=C32)C4=CC=C(C=C4)OC,16.3,moderate
947089,CCN1C(=C(SC1=S)C(=O)OCC)NC(=O)C2=CC=CC=C2,8.8,low
823359,CCOC1=CC=C(C=C1)CN2C=C(C(=O)NC2=O)F,39.6,moderate
675318,CC1=CC(=NC2=NN=C(N12)SCC3=CC=C(C=C3)Br)C,7.1,low
1949842,CCOC(=O)C1=C(N(C(=S)S1)C)NC(=O)C2=CC=C(C=C2)C(C)(C)C,3.4,low
915699,CC1(CC2=C(CO1)C(=NC(=C2C#N)SC)N3CCN(CC3)C)C,49.9,moderate
934383,CC(C)C1=CC=C(C=C1)OCC(=O)NNC(=O)C2=NC=CN=C2,17.1,moderate
1879735,C1CCC2=NN=C(N2CC1)COC3=C(C=C(C=C3)Cl)Cl,26.5,moderate
2851045,C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)CC4=CN=CC=C4,1.6,low
135802830,C1CCN(CC1)C(=O)C[N+]2=CC=C(C=C2)/C=N/O.[Cl-],42.6,moderate
1912311,CC1=C(C(=CC=C1)OP(=O)(N)OC2=CC=CC(=C2C)C)C,3.9,low
600280,CN1C(=O)C2=CC=CC=C2N=C1N,21.9,moderate
768265,COC1=C(C(=O)N(N=C1)C2=CC=CC=C2)OC,32.5,moderate
5106822,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)OCC#C)CC3=CC=CC=C3,8.9,low
1884793,CCOCCN(C1=CC=CC=C1)C(=O)C2=CC=CC=C2Cl,41.1,moderate
3698876,CCCCOC(=O)C1=CC=C(C=C1)NC(=O)C(=O)NCC2=CC=CC=N2,0.8,low
3809633,CCCCOC(=O)C1=CC=C(C=C1)NC(=O)C(=O)NCCN(CC)CC,44.3,moderate
1915327,CCCCOC(=O)C1=CC=C(C=C1)NC(=O)C(=O)NCCN(C)C,45.7,moderate
81289,CN1C=C2C=CC(=CC2=N1)[N+](=O)[O-],22,moderate
947969,CCCN1C=C(C(=O)C2=CC(=C(C=C21)F)F)C(=O)OCC,34.9,moderate
3654733,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)OCC=C)CC3=CC=CC=C3,8.2,low
764857,C1CN(CCC1O)CC2=CC=CC3=CC=CC=C32,29.3,moderate
16682077,COC1=CC(=C(C=C1CN2CCC(CC2)O)OC)OC.Cl,47.7,moderate
54686949,COC1=C(C=NN(C1=O)C2=CC=CC=C2)O,32.2,moderate
1849927,CC(=O)N(/C=C\1/C(=O)N(C(=S)S1)C2=CC=CC=C2)C3=CC=CC=C3,10,moderate
2843901,CC(C)NCC(COCCOC1=CC=C(C=C1)Cl)O.Cl,48.6,moderate
1878990,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C(=O)NCC3=CC=CC=N3,1.6,low
7367310,C1=CC=C(C=C1)C(=O)N/C(=C\C2=CN=CC=C2)/C(=O)N,40.1,moderate
3804410,C1C2CC3CC1CC(C2)(C3)C4=CSC(=N4)NC(=O)CC(=O)NCCO,50.8,moderate
3701502,CC1(N=C2C=CC(=C(C2=[N+]1[O-])N)[N+](=O)[O-])C,30,moderate
1904773,CCCCCCN1C=C(C(=O)C2=CC(=C(C=C21)F)F)C(=O)OCC,43.6,moderate
9620345,CO/N=C(/C1=NON=C1N)\N,20.1,moderate
950620,CC1=CC(=NC(=C1C#N)N(C2=CC(=CC=C2)Br)C(=O)C)C,51.6,moderate
6881952,CC(C)(C)C1=NN=C(N(C1=O)/N=C/C2=CC=CC=C2)SC,1.1,low
929469,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)COC(=O)C2=NC=CN=C2,43.1,moderate
6401134,CC1=CC=C(C=C1)C2=NN=C(C3=CC=CC=C32)N4CCCCC4,2.2,low
6878992,CN1C=CC=C1/C=N/NC(=O)CNC2=CC3=CC=CC=C3C=C2,1.5,low
621893,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=N3,10,moderate
135521660,CCCCC(=O)N/N=C/C1=C(N(C(=O)NC1=O)CCC2=CC=CC=C2)O,33.3,moderate
28892,CCC(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC,41.1,moderate
12102113,CCC[N+](CCC)(CC#CCO)CC#CC1=CC=CC=C1.[Br-],54.6,moderate
740896,CC1=CC(=NC(=C1C#N)N(C2=CC(=CC=C2)Cl)C(=O)C)C,45,moderate
135441992,CC1=NC(=CC=C1)/N=C/C2=C(CC(CC2=O)(C)C)O,38.7,moderate
914229,CC1=CC(=NC(=N1)SCC2=CN3C=CC=CC3=N2)C,40.6,moderate
3827990,CC(=O)NC1=CC=CC=C1P(=O)(C2=CC=CC=C2)C3=CC=CC=C3OC,54.8,moderate
16410491,CC1(CCCCC1=O)/[N+](=C\C2=CC=CC=C2F)/[O-],37.4,moderate
6368310,C/C(=N/NC(=O)CNC(=O)C1=CC=NC=C1)/C2=CC=CO2,42.9,moderate
3575858,CC(C)(CO)NC(=O)C12CC3CC(C1)CC(C3)(C2)Br,49.5,moderate
1920892,CCOC(=O)CNC(=O)CC1=CC=C(C=C1)OC,37.7,moderate
3324427,COC1=CC=CC(=C1)C2=NC3=C(C=C2)C(=C(S3)C(=O)NC4CC4)N,15.1,moderate
4518923,CC1=C(C(NC(=O)N1)C2=CC=CO2)C(=O)NC3=CC=CC=C3OC,49.1,moderate
739934,CC1=CC(=NC2=NC(=CN12)CSC3=CC=C(C=C3)Cl)C,45.6,moderate
6863186,CC1=CC=C(C=C1)CN2CCN(CC2)CC(=O)N/N=C/C3=CC=CC=C3F,35,moderate
5515040,CC1=CC=C(C=C1)CN2CCN(CC2)CC(=O)N/N=C/C3=CC=C(O3)C,47.4,moderate
6886854,CC1=CC=C(C=C1)C2=NNC(=S)N2/N=C/C3=CC(=C(C=C3)OC)OC,0.2,low
802836,C1CN(C(=N1)C2=CC=CC=C2)C(=O)CN3C(=O)C4=CC=CC=C4C3=O,50,moderate
5390600,CC1=C(C(=O)N(N1)C2=CC=CC=C2)/C=C/3\C=NN=C3C4=CC=CC=C4,4.1,low
707045,C1=CC2=NC(=S)N(N2C=C1)C(=O)C3=CC=C(C=C3)F,0.2,low
135547123,CC1=CC(=C(C=C1)N=C2NC(=O)/C(=C/C3=CN=CC=C3)/S2)C,4.8,low
737473,CC1=NC2=C(C=CC=C2OCC3=CC=CC=C3)C=C1,20.8,moderate
9557737,CN1C2=CC=CC=C2N(C1=S)/N=C/C3=CC=CS3,14.9,moderate
625270,CC1=NN=C(O1)C2=CC(=C(C=C2)N3CCCCCC3)[N+](=O)[O-],16.6,moderate
761851,CC1=C(C=C(C=C1)C(=O)CN2C3=CC=CC=C3N=N2)[N+](=O)[O-],1.8,low
906413,C[C@@]12C[C@@H](CC(C1)(C)C)N(C2)C(=O)C3=CC=CC=C3,36.5,moderate
135547126,CC1=C(C(=CC=C1)N=C2NC(=O)/C(=C/C3=CN=CC=C3)/S2)C,5.1,low
135437343,CC1=CC(=NC(=N1)/N=C(/NC2=CC=C(C=C2)F)\NC(=O)C(C)(C)C)C,0.5,low
135547135,CC1=CC=CC=C1N=C2NC(=O)/C(=C/C3=CN=CC=C3)/S2,38.1,moderate
949175,CC(=NN1C(=O)C2=CC=CC=C2NC1(C)C)C,34.6,moderate
5424418,C/C(=N\NC(=O)CN1C=NC=N1)/C=C/C2=CC=CC=C2,35.8,moderate
6881320,CCN(CC)C1=CC=C(C=C1)/C=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C,1.1,low
9666097,CC1=CC=C(C=C1)/C=N/NC(=O)C(C2=CC=NC=C2)N3CCOCC3,42.2,moderate
9666249,C1COCCN1C(C2=CC=NC=C2)C(=O)N/N=C/C3=CC(=CC=C3)Cl,31.7,moderate
5424365,CCN1C(=C(C(=N1)C)/C=N/NC(=O)CN2C=NC=N2)C,41.3,moderate
3982788,CCCSC1=C(C(CC(=O)N1)C2=CC=CS2)C#N,33.7,moderate
5341566,CC1=C(SC(=N1)N/N=C/C2=CC=C(C=C2)C(=O)OC)C,1.4,low
16682228,C1C2[C@@H](C(C1C3C2C(=O)N(C3=O)C4=CC(=CC=C4)Cl)O)O,46.2,moderate
6866652,CC1=NN(C=C1/C=N/NC(=O)CN2C=NC=N2)C,1.9,low
2771937,CC(C)OC(=O)C(C)NC1=CC(=C(C=C1)F)Cl,5.8,low
1864530,CC(C)(C)OC(=O)NCCCCCC1=NN=C(O1)SCC2=CC(=CC=C2)F,16.6,moderate
913088,COC(=O)CSC1=C(C2=C(CCCC2)C(=N1)N3CCOCC3)C#N,25.6,moderate
4264650,CCNC(=O)CC1C(=O)N(C(=S)N1NC(=O)C2=CC=CC=C2)CC,52.3,moderate
87425,C1=CC=C(C=C1)C2=NNN=N2,3.2,low
5908159,CC1=CC=C(O1)/C=N\NC(=O)C2CC(=O)N(C2)C3=CC=CC=C3,46.7,moderate
3739401,CC1=NN(C(C1)(C(F)(F)F)O)C(=O)C2=C(OC=C2)C,25,moderate
6878417,CC1=CC=C(C=C1)/C=N/NC(=O)C2=C(OC(=C2)C)C,26.4,moderate
3577201,C=C1C2=CC3=C(C=C2NC(=S)N1CC4=CC=CC=C4)OCO3,9.8,low
6882779,C1=CC=C(C=C1)CC(=O)NCC(=O)N/N=C/C2=CN=CC=C2,44.4,moderate
7219020,C1=CC(=CN=C1)C(=O)N/N=C(\CC(=O)C2=CC=CS2)/C(F)(F)F,46.9,moderate
913283,CCOC(=O)/C(=C/C1=C(C(OCC1)(C)C)N2CCOCC2)/C#N,48.1,moderate
5377944,CC1=CC(=CC=C1)CSC2=NC3=C(C4=CC=CC=C4N3)N=N2,0.2,low
2859494,CC1=NN(C(C1)(C2=CC=C(C=C2)Br)O)C(=O)C3=CC=CC=C3,5,low
3459960,C1C(=NN(C1(C(F)(F)F)O)C(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=N3,25,moderate
2869403,C1CCC2=NN(C(C2C1)(C(F)(F)F)O)C(=O)CC3=CC=C(C=C3)[N+](=O)[O-],4.9,low
4342231,CCCCC1=NN(C(C1)(C(F)(F)F)O)C(=O)C2=CN=CC=C2,44.3,moderate
4297235,CCCCC1=NN(C(C1)(C(F)(F)F)O)C(=O)C2=CC=NC=C2,47.3,moderate
1969953,CC1=CC(=NC2=NNC(=C12)C)C,16.6,moderate
943136,CC(C)C(=O)NC1=NN=C(S1)CC2=CNC3=CC=CC=C32,2.2,low
5194755,C1C(NC2=NC=NN2C1C3=CC=CS3)C4=CC=C(C=C4)Cl,2.8,low
3845259,C1=CC2=C(C3=C(C=C2)C(C(=C(O3)N)C#N)C4=CC=NC=C4)N=C1,40.8,moderate
2842984,C1C2CC3CC1CC(C2)C3(CNCC4=CC=CC=C4)O.Cl,46.2,moderate
6880233,COC1=CC=C(C=C1)/C=N/NC(=O)CC2=CC=CS2,13.7,moderate
1986175,CC1=C(SC(=N1)NCCOC2=CC=CC=C2)C(=O)NC3=CC=CC=C3,2,low
6878506,CC1=CC=C(C=C1)NCC(=O)N/N=C/C2=CC=CN2C,37.8,moderate
937707,CC1=CC(=NC(=N1)SCC(=O)N)OC2=NN(C(=O)C=C2)C,44.9,moderate
6883670,COC(=O)N/N=C/C1=CC=C(O1)C2=C(C=C(C=C2)Cl)Cl,0.3,low
703600,CCC1CCC2(CC1)N(C(=O)CS2)C3=CC=CC=C3,5.7,low
854749,C1=CC=C2C(=C1)C=CC=C2C(=O)NC3=CC=NC=C3,37.2,moderate
949092,CC1=NC(=CC=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)Cl,19.9,moderate
951311,C1NC(=S)N(CN1CC2=CN=CC=C2)CC3=CC=CC=C3,44.8,moderate
753285,CC1CCC2(CC1)N(C(=O)CS2)C3=CC=C(C=C3)F,39.5,moderate
9691599,C1C2CC3CC1CC(C2)(C3)NC(=O)N/N=C/C4=CC=NC=C4,6.6,low
9699840,CC1=NC(=CC=C1)/C=N/NC(=O)NC23CC4CC(C2)CC(C4)C3,6.5,low
3377198,CC1CC(=O)NN1C(=O)C2=CC=CC=C2,15.1,moderate
6187096,CCN1C(=O)/C(=C/N2CCCC(C2)C(=O)OCC)/SC1=S,39.4,moderate
5334275,CC1=C(SC=C1)/C=N/NC(=O)C2=CN=CC=C2,27.2,moderate
9615833,C/C(=N\NC(=O)C1=CN=CC=C1)/C2=CC=C(C=C2)C3=CC=CC=C3,0.7,low
6884534,CCN1C(=C(C(=N1)C)/C=N/NC(=O)CN2N=C(N=N2)N)C,31.1,moderate
135450471,COC1=C(C=C(C=C1)CCN2C(=C(C(=O)NC2=O)/C=N/N3CCOCC3)O)OC,27.4,moderate
2832737,CCCCCCC1CC(=O)NC(=O)N1,27.8,moderate
911605,C1COCCC1C2=CSC(=N2)N,27.6,moderate
9682893,COCCN1C=NC2=C(C1=O)C3=NC4=CC=CC=C4N=C3N2/N=C/C5=CC=CO5,1.5,low
3879386,CC1=C(SC(=N1)C)C(=O)C2=C(C(=O)N(C2C3=CC=CO3)CCN(C)C)O,56.3,moderate
6859095,CC1=CC=C(O1)/C(=N/N2C(=NC3=CC=CC=C3C2=O)C)/C,42.2,moderate
921739,CC1=CC(=C(C2=NC3=CC=CC=C3N12)C(=O)NN)C,34.5,moderate
739206,COC1=CC=C(C=C1)C(=O)NCC2(CCOCC2)C3=CC=CC=C3,47.1,moderate
9632113,CC1=C(SC=C1)/C=N/NC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)F,51.8,moderate
854314,CC1=CC(=C(C(=S)N1)C#N)C2=CC=CS2,28.3,moderate
3757409,CN1C=CC=C1C2C(=C(OC3=C2C(=O)CCC3)N)C#N,40.4,moderate
3797618,CC(C)C1=NC(=C(C2=C1CCCC2)C#N)NCCO,9,low
6882879,C1OC2=C(O1)C=C(C(=C2)/C=N/NC(=O)C3=CC=CC=N3)Br,0.6,low
135471819,C=CCN1C(=O)C=C(N=C1SCC(=O)C23CC4CC(C2)CC(C4)C3)O,54.1,moderate
3676154,CC(=O)NC1=NN(C(S1)C2=CC=CO2)C(=O)C,38,moderate
910535,COC1=CC=C(C=C1)C2=CN=C3N2CCCCC3,36.3,moderate
766181,CC1=CC(=C(C=C1)C)C(=O)CN2CC3=CC=CC=C3C2=O,6.1,low
1941538,CC(=O)NC1=NN(C(=N1)NC(=O)C(Cl)(Cl)Cl)C2=CC=CC=C2,38.3,moderate
1969673,CCCOC1=CC=CC=C1/C=C(\C#N)/C(=O)NC2=CN=CC=C2,6.8,low
619250,COC1=CC2=C(C=C1)N=C(C(=C2N)C#N)C(F)(F)Cl,3.8,low
6858454,CC1=CC=C(C=C1)C2=CC=C(O2)/C=N/N3C=NN=C3,17.7,moderate
5400071,CC1=CC=C(O1)/C=N/NC(=O)CN2CCN(CC2)CC3=CC=CC=C3,45.4,moderate
6879025,C1CN(CCN1CC2=CC=CC=C2)CC(=O)N/N=C/C3=CC=CO3,49,moderate
1965168,CCCSC1=NN=C(S1)NC(=O)NC2=CC=CC=C2OC,0.3,low
4587396,C1C(C1(Cl)Cl)(C2=CC=CC=C2)C(=O)NC3=NC=CC(=C3)Cl,0.4,low
3472571,CCN1C(=O)CC(C1=O)NNC(=O)C2=CC=CC=C2,39.2,moderate
6880083,CC1=C(C=NN1C)/C=N/NC(=O)C2=CC=C(O2)Br,46.7,moderate
1893913,COC1=CC(=C(C=C1)C(=O)/C=C/NC2=CC=CC=N2)OC,4.2,low
828381,CN(C)NC(=O)C1=CC(=CC=C1)Cl,29.8,moderate
16682262,COC1=CC=C(C=C1)OCC(=O)NCCCN2C=CN=C2.Cl,48.9,moderate
9553521,COC1=CC(=C(C=C1/C=N/NC(=O)C2=CC3=C(C=C2)N=CN3)OC)OC,15.3,moderate
2873539,C1CC(OC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,49.9,moderate
6861891,C1CN(CCN1C2=CC=C(C=C2)Cl)/N=C/C3=CC=NC=C3,0.9,low
4517893,CC(C)CCC(CC(C)O)C(=O)NNC(=S)NC1=CC=CC=C1,30,moderate
3763902,CC(C)CC(CC(C)O)C(=O)NNC(=S)NCC=C,43.1,moderate
